(written by ASE)

480 atoms
1 atom types

0.0                 16.2575  xlo xhi
0.0                 16.9895  ylo yhi
0.0                  17.241  zlo zhi

Atoms # atomic

     1   1      5.4267000000000003      3.9809999999999999      6.0458999999999996
     2   1                   6.298      3.5670000000000002                  5.0503
     3   1      4.5388000000000002                  3.0806      6.6264000000000003
     4   1      6.2720000000000002      2.2469999999999999      4.6238999999999999
     5   1      6.3635999999999999      1.9569000000000001      3.2654999999999998
     6   1      6.4105000000000008                   4.601      4.1266999999999996
     7   1      6.5030000000000001      4.3052999999999999      2.7725999999999997
     8   1                  6.4794      2.9881000000000002      2.3377999999999997
     9   1                  2.8209      4.7431000000000001      6.5855999999999995
    10   1      3.6965000000000003      5.6522000000000006      6.0126999999999997
    11   1      3.2306000000000004                  3.4537      6.8963999999999999
    12   1      5.0044000000000004      5.2694000000000001      5.7415000000000003
    13   1      5.6120999999999999      5.6579999999999995      4.5575000000000001
    14   1      2.9969000000000001      6.4172000000000002                  5.0911
    15   1      3.5976000000000004      6.7957999999999998      3.8957999999999999
    16   1      4.9118000000000004      6.4182000000000006                  3.6292
    17   1      1.1699000000000002      2.5678999999999998      6.0540000000000003
    18   1     0.74910000000000032      3.8568000000000002                  5.7439
    19   1      2.4153000000000002      2.3652000000000002      6.6322999999999999
    20   1      1.5728000000000002      4.9436999999999998      6.0097000000000005
    21   1      1.6759000000000002      5.9762000000000004      5.0903999999999998
    22   1    0.028800000000000381                  3.7965      4.5591999999999997
    23   1     0.13750000000000018      4.8314000000000004      3.6330999999999998
    24   1     0.96550000000000002      5.9195000000000002      3.8984000000000001
    25   1      2.7694000000000001     0.47710000000000008      5.1950000000000003
    26   1      1.5172000000000001     0.67799999999999994      4.6221999999999994
    27   1      3.2209000000000003      1.3220000000000001      6.2037999999999993
    28   1     0.71160000000000023                  1.7254      5.0526999999999997
    29   1                       0      2.4763000000000002      4.1285999999999996
    30   1      1.6059000000000001     0.38430000000000009      3.2687999999999997
    31   1     0.90600000000000014      1.1465000000000001      2.3414999999999999
    32   1    0.095900000000000318                  2.1955      2.7706999999999997
    33   1      5.3966000000000003      1.3351000000000002      5.1943000000000001
    34   1                  4.9497     0.48950000000000005      4.1878000000000002
    35   1      4.5387000000000004                  1.7538                   6.202
    36   1      3.6280000000000001    0.057700000000000085      4.1886999999999999
    37   1      2.9162000000000003                       0      2.9990999999999999
    38   1      5.5491000000000001     0.86540000000000017      2.9944999999999999
    39   1      4.8391999999999999     0.81859999999999999                  1.8005
    40   1      3.5162000000000004     0.38500000000000023      1.8053999999999999
    41   1      1.0774000000000004                  2.8121     0.86059999999999981
    42   1      1.5122000000000002      1.5210000000000001      1.1501999999999999
    43   1      2.8217000000000003                  1.1435     0.87400000000000011
    44   1      1.9787000000000001      3.7093000000000003     0.29139999999999988
    45   1      1.1076000000000001      5.4449000000000005      1.7206999999999999
    46   1                  0.2117      4.5438999999999998      2.2774000000000001
    47   1     0.19460000000000033                  3.2275      1.8477999999999999
    48   1      1.9941000000000002      5.0311000000000003     0.73139999999999983
    49   1                  3.7641      6.3265000000000002      1.7166999999999999
    50   1      2.8814000000000002      6.7465000000000002      2.7071999999999998
    51   1      1.5659000000000003      6.3090000000000002                  2.7094
    52   1                  3.3123                  5.4634     0.72299999999999986
    53   1      5.3578000000000001      4.2244000000000002     0.85339999999999971
    54   1      5.8118999999999996                  5.0827      1.8477999999999999
    55   1      5.0190999999999999      6.1356000000000002                  2.2761
    56   1      4.1021999999999998      4.4109999999999996     0.27990000000000004
    57   1      3.7063000000000001      2.0409000000000002     0.29239999999999977
    58   1      4.9584999999999999      1.8419000000000001     0.86769999999999969
    59   1      5.7786000000000008      2.9281000000000001                  1.1414
    60   1                   3.282      3.3258999999999999                       0
    61   1      5.4267000000000003      3.9809999999999999      14.666399999999999
    62   1                   6.298      3.5670000000000002                 13.6708
    63   1      4.5388000000000002                  3.0806                 15.2469
    64   1      6.2720000000000002      2.2469999999999999      13.244399999999999
    65   1      6.3635999999999999      1.9569000000000001      11.885999999999999
    66   1      6.4105000000000008                   4.601      12.747199999999999
    67   1      6.5030000000000001      4.3052999999999999                 11.3931
    68   1                  6.4794      2.9881000000000002      10.958299999999999
    69   1                  2.8209      4.7431000000000001      15.206099999999999
    70   1      3.6965000000000003      5.6522000000000006      14.633199999999999
    71   1      3.2306000000000004                  3.4537                 15.5169
    72   1      5.0044000000000004      5.2694000000000001                  14.362
    73   1      5.6120999999999999      5.6579999999999995      13.178000000000001
    74   1      2.9969000000000001      6.4172000000000002      13.711600000000001
    75   1      3.5976000000000004      6.7957999999999998      12.516299999999999
    76   1      4.9118000000000004      6.4182000000000006      12.249700000000001
    77   1      1.1699000000000002      2.5678999999999998                 14.6745
    78   1     0.74910000000000032      3.8568000000000002                 14.3644
    79   1      2.4153000000000002      2.3652000000000002      15.252800000000001
    80   1      1.5728000000000002      4.9436999999999998                 14.6302
    81   1      1.6759000000000002      5.9762000000000004      13.710899999999999
    82   1    0.028800000000000381                  3.7965                 13.1797
    83   1     0.13750000000000018      4.8314000000000004      12.253599999999999
    84   1     0.96550000000000002      5.9195000000000002                 12.5189
    85   1      2.7694000000000001     0.47710000000000008                 13.8155
    86   1      1.5172000000000001     0.67799999999999994      13.242699999999999
    87   1      3.2209000000000003      1.3220000000000001      14.824299999999999
    88   1     0.71160000000000023                  1.7254                 13.6732
    89   1                       0      2.4763000000000002      12.749099999999999
    90   1      1.6059000000000001     0.38430000000000009      11.889299999999999
    91   1     0.90600000000000014      1.1465000000000001                  10.962
